id,code,ns,count
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001,0,3.0
HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004,0,3.0
HUBU-URG.BH110R-0,HUBU-URG.BH110R,0,1.0
HUBU-URG.BH111R-0,HUBU-URG.BH111R,0,1.0
HUBU-URG.BH442R-0,HUBU-URG.BH442R,0,2.0
HUBU-URG.BH630R-0,HUBU-URG.BH630R,0,2.0
HUBU-URG.GIN.BD052R-0,HUBU-URG.GIN.BD052R,0,2.0
HUBU-URG.GIN.BF135R-0,HUBU-URG.GIN.BF135R,0,1.0
HUBU-URG.GIN.EL041R-0,HUBU-URG.GIN.EL041R,0,1.0
HUBU-URG.ORL.BD560R-0,HUBU-URG.ORL.BD560R,0,1.0
HUBU-URG.ORL.BH444R-0,HUBU-URG.ORL.BH444R,0,1.0
HUBU-URG.ORL.BN004R-0,HUBU-URG.ORL.BN004R,0,1.0
HUBU-URG.SUELTO-0,HUBU-URG.SUELTO,0,2.0
TRAN-QUI.TRA.ACUMED-7,TRAN-QUI.TRA.ACUMED,7,1.0
TRAN-QUI.TRA.ACUMED-8,TRAN-QUI.TRA.ACUMED,8,1.0
TRAN-QUI.TRA.S&N-2,TRAN-QUI.TRA.S&N,2,1.0
TRAN-QUI.TRA.S&N-3,TRAN-QUI.TRA.S&N,3,1.0
TRAN-QUI.TRA.ZIMMER-6,TRAN-QUI.TRA.ZIMMER,6,1.0
