id,code,ns,count
EQP-QUI.ORL.001-1,EQP-QUI.ORL.001,1,1.0
EQP-QUI.ORL.003-3,EQP-QUI.ORL.003,3,1.0
EQP-QUI.ORL.004-1,EQP-QUI.ORL.004,1,1.0
EQP-QUI.ORL.OPT-1,EQP-QUI.ORL.OPT,1,1.0
EQP-QUI.ORL.OPT-10,EQP-QUI.ORL.OPT,10,1.0
EQP-QUI.ORL.OPT-12,EQP-QUI.ORL.OPT,12,1.0
EQP-QUI.ORL.OPT-13,EQP-QUI.ORL.OPT,13,1.0
EQP-QUI.ORL.OPT-14,EQP-QUI.ORL.OPT,14,1.0
EQP-QUI.ORL.OPT-16,EQP-QUI.ORL.OPT,16,1.0
EQP-QUI.ORL.OPT-2,EQP-QUI.ORL.OPT,2,1.0
EQP-QUI.ORL.OPT-3,EQP-QUI.ORL.OPT,3,1.0
EQP-QUI.ORL.OPT-5,EQP-QUI.ORL.OPT,5,1.0
EQP-QUI.ORL.OPT-7,EQP-QUI.ORL.OPT,7,1.0
EQP-QUI.ORL.OPT-8,EQP-QUI.ORL.OPT,8,1.0
EQP-QUI.ORL.OPT-9,EQP-QUI.ORL.OPT,9,1.0
EQP-QUI.TRA.001-1,EQP-QUI.TRA.001,1,1.0
EQP-QUI.TRA.OPT-1,EQP-QUI.TRA.OPT,1,1.0
EQP-QUI.TRA.OPT-10,EQP-QUI.TRA.OPT,10,1.0
EQP-QUI.TRA.OPT-3,EQP-QUI.TRA.OPT,3,1.0
EQP-QUI.TRA.OPT-6,EQP-QUI.TRA.OPT,6,1.0
EQP-QUI.TRA.OPT-7,EQP-QUI.TRA.OPT,7,1.0
EQP-QUI.TRA.OPT-8,EQP-QUI.TRA.OPT,8,1.0
EQP-QUI.URO.001-1,EQP-QUI.URO.001,1,1.0
EQP-QUI.URO.002-1,EQP-QUI.URO.002,1,1.0
EQP-QUI.URO.002-2,EQP-QUI.URO.002,2,1.0
EQP-QUI.URO.002-3,EQP-QUI.URO.002,3,1.0
EQP-QUI.URO.003-1,EQP-QUI.URO.003,1,1.0
EQP-QUI.URO.004-1,EQP-QUI.URO.004,1,1.0
EQP-QUI.URO.005-2,EQP-QUI.URO.005,2,1.0
EQP-QUI.URO.006-1,EQP-QUI.URO.006,1,1.0
EQP-QUI.URO.007-3,EQP-QUI.URO.007,3,1.0
EQP-QUI.URO.009-1,EQP-QUI.URO.009,1,1.0
EQP-QUI.URO.010-1,EQP-QUI.URO.010,1,1.0
EQP-QUI.URO.010-2,EQP-QUI.URO.010,2,1.0
EQP-QUI.URO.010-3,EQP-QUI.URO.010,3,1.0
EQP-QUI.URO.010-4,EQP-QUI.URO.010,4,1.0
EQP-QUI.URO.011-1,EQP-QUI.URO.011,1,1.0
EQP-QUI.URO.012-1,EQP-QUI.URO.012,1,1.0
EQP-QUI.URO.015-1,EQP-QUI.URO.015,1,1.0
EQP-QUI.URO.015-2,EQP-QUI.URO.015,2,1.0
EQP-QUI.URO.016-1,EQP-QUI.URO.016,1,1.0
EQP-QUI.URO.016-2,EQP-QUI.URO.016,2,1.0
EQP-QUI.URO.017-1,EQP-QUI.URO.017,1,1.0
EQP-QUI.URO.018-1,EQP-QUI.URO.018,1,1.0
EQP-QUI.URO.OPT-10,EQP-QUI.URO.OPT,10,1.0
EQP-QUI.URO.OPT-11,EQP-QUI.URO.OPT,11,1.0
EQP-QUI.URO.OPT-2,EQP-QUI.URO.OPT,2,1.0
EQP-QUI.URO.OPT-3,EQP-QUI.URO.OPT,3,1.0
EQP-QUI.URO.OPT-4,EQP-QUI.URO.OPT,4,1.0
EXT-112-0,EXT-112,0,4.0
EXT-CCEE.001-0,EXT-CCEE.001,0,8.0
EXT-CISTOSCOPIAS-0,EXT-CISTOSCOPIAS,0,2.0
EXT-DIALISIS.SUELTO-0,EXT-DIALISIS.SUELTO,0,3.0
EXT-HOS.003-0,EXT-HOS.003,0,9.0
EXT-HOS.006-0,EXT-HOS.006,0,6.0
EXT-HOS.007-0,EXT-HOS.007,0,8.0
EXT-HOS.NEO.001-0,EXT-HOS.NEO.001,0,2.0
EXT-MICRO.SUELTO-0,EXT-MICRO.SUELTO,0,3.0
EXT-MPREV.SUELTO-0,EXT-MPREV.SUELTO,0,2.0
EXT-QUI.001-0,EXT-QUI.001,0,2.0
EXT-QUI.002-0,EXT-QUI.002,0,2.0
EXT-QUI.003-0,EXT-QUI.003,0,2.0
EXT-QUI.004-0,EXT-QUI.004,0,2.0
EXT-QUI.005-0,EXT-QUI.005,0,13.0
EXT-QUI.007-0,EXT-QUI.007,0,1.0
EXT-QUI.008-0,EXT-QUI.008,0,2.0
EXT-QUI.009-0,EXT-QUI.009,0,2.0
EXT-QUI.010-0,EXT-QUI.010,0,3.0
EXT-QUI.CG.001-1,EXT-QUI.CG.001,1,1.0
EXT-QUI.CG.006-1,EXT-QUI.CG.006,1,1.0
EXT-QUI.CG.007-1,EXT-QUI.CG.007,1,1.0
EXT-QUI.CG.CUSA23-1,EXT-QUI.CG.CUSA23,1,1.0
EXT-QUI.CONSTELLATIO-0,EXT-QUI.CONSTELLATIO,0,1.0
EXT-QUI.CPL.002-1,EXT-QUI.CPL.002,1,1.0
EXT-QUI.CPL.003-1,EXT-QUI.CPL.003,1,1.0
EXT-QUI.CPL.004-1,EXT-QUI.CPL.004,1,1.0
EXT-QUI.CPL.004-2,EXT-QUI.CPL.004,2,1.0
EXT-QUI.CPL.005-1,EXT-QUI.CPL.005,1,1.0
EXT-QUI.CPL.006-1,EXT-QUI.CPL.006,1,1.0
EXT-QUI.CPL.007-1,EXT-QUI.CPL.007,1,1.0
EXT-QUI.CPL.008-1,EXT-QUI.CPL.008,1,1.0
EXT-QUI.CV.001-1,EXT-QUI.CV.001,1,1.0
EXT-QUI.CV.002-0,EXT-QUI.CV.002,0,2.0
EXT-QUI.GIN.002-1,EXT-QUI.GIN.002,1,1.0
EXT-QUI.GIN.002-2,EXT-QUI.GIN.002,2,1.0
EXT-QUI.HARM_AZUL-0,EXT-QUI.HARM_AZUL,0,2.0
EXT-QUI.INFINITY-0,EXT-QUI.INFINITY,0,2.0
EXT-QUI.NAV_COLUM-2,EXT-QUI.NAV_COLUM,2,1.0
EXT-QUI.NAV_COLUM-3,EXT-QUI.NAV_COLUM,3,1.0
EXT-QUI.NAV_CRANEAL-1,EXT-QUI.NAV_CRANEAL,1,1.0
EXT-QUI.NEUR.001-1,EXT-QUI.NEUR.001,1,1.0
EXT-QUI.NEUR.002-1,EXT-QUI.NEUR.002,1,1.0
EXT-QUI.NEUR.008-1,EXT-QUI.NEUR.008,1,1.0
EXT-QUI.NEUR.009-1,EXT-QUI.NEUR.009,1,1.0
EXT-QUI.NEUR.012-1,EXT-QUI.NEUR.012,1,1.0
EXT-QUI.NEUR.CUSA36-1,EXT-QUI.NEUR.CUSA36,1,1.0
EXT-QUI.NEUR.CUSA36-2,EXT-QUI.NEUR.CUSA36,2,1.0
EXT-QUI.OFT.001-1,EXT-QUI.OFT.001,1,1.0
EXT-QUI.OFT.001-2,EXT-QUI.OFT.001,2,1.0
EXT-QUI.OFT.002-1,EXT-QUI.OFT.002,1,1.0
