r.KitID,r.DurationBetweenSterilizations,r.CycleNumber,DurationDifference
CONT-CCEE.GINE-4,1336,1,-14.0
CONT-ELECT-2,1313,1,-32.0
CONT-RADTP-1,1320,1,-12.0
CONT-HOS.URPA-1,1327,1,-22.0
CONT-CCEE.ALE-1,1315,1,-31.0
CONT-CCEE.CPL-1,1338,1,-17.0
CONT-CCEE.CP-1,1337,1,-18.0
CONT-HOS.DOM-1,1319,1,6.0
CONT-HOS.NEF-1,1313,1,18.0
CONT-CCEE.TRA-1,1319,1,-16.0
CONT-CCEE.GINE-1,1327,1,-6.0
CONT-HOS.UCIP-1,1356,1,2.0
CONT-NEONATOS-1,1356,1,-30.0
CONT-URGENCIAS-2,1338,1,3.0
CONT-HOS.URO-1,525,1,
CONT-QUI.CPL-1,1034,1,974.0
CONT-HOS.CPL-1,1380,1,25.0
CONT-HOS.ORL-2,1335,1,6.0
CONT-HOS.CV-1,1380,1,26.0
CONT-HOS.CG-1,1380,1,25.0
CONT-HOS.GINE-1,1343,1,-19.0
CONT-PARTOS-3,183,1,-1189.0
CONT-HOS.CARD-1,6,1,-1352.0
CONT-HOS.NEURO-1,1399,1,29.0
CONT-HOS.UCIA-4,1340,1,-13.0
CONT-HOS.UCIP-1,1407,1,51.0
CONT-PARTOS-3,429,1,246.0
CONT-URGENCIAS-2,1374,1,36.0
CONT-PARTOS-1,59,1,-206.0
CONT-HOS.GINE-1,1361,1,18.0
CONT-HOS.ORL-2,1361,1,26.0
CONT-HOS.CV-1,1360,1,-20.0
CONT-HOS.CPL-1,1360,1,-20.0
CONT-HOS.HEMA-1,1328,1,-42.0
CONT-HOS.GINE-4,1339,1,-65.0
CONT-HOS.GINE-1,9,1,-1352.0
CONT-HOS.UCIP-1,1302,1,-105.0
CONT-NEONATOS-1,1302,1,-54.0
CONT-URGENCIAS-2,1249,1,-125.0
CONT-CESAREAS-2,218,1,141.0
CONT-RADV-1,1401,1,46.0
CONT-UCSI-1,1385,1,30.0
CONT-HOS.CPL-1,1389,1,29.0
CONT-HOS.TRA-1,1383,1,18.0
CONT-HOS.CP-1,1354,1,141.0
CONT-HOS.CV-1,1389,1,29.0
CONT-HOS.ORL-1,1390,1,42.0
CONT-CCEE.ENDO-2,1394,1,77.0
CONT-HOS.CG-1,1384,1,4.0
CONT-HOS.GINE-4,1389,1,50.0
CONT-HOS.HEMA-1,1389,1,61.0
CONT-QUI.URO-2,1058,1,-182.0
CONT-QUI.CPL-2,161,1,-947.0
CONT-QUI.GINE-3,1298,1,69.0
CONT-QUI.GINE-1,1149,1,1101.0
CONT-QUI.TRA-1,1058,1,94.0
CONT-QUI.OFT-1,1108,1,-27.0
CONT-QUI.CG-4,1363,1,1214.0
CONT-QUI.CPL-1,169,1,-865.0
CONT-CCEE.ORL-3,1356,1,1246.0
CONT-ELECT-2,1343,1,30.0
CONT-HOS.UCIA-4,1387,1,47.0
CONT-HOS.UCIA-2,1401,1,47.0
CONT-CCEE.CG-1,1360,1,5.0
CONT-HDIAONC-1,1348,1,31.0
CONT-HDINA-1,1156,1,-177.0
CONT-CCEE.GINE-1,1343,1,16.0
CONT-HOS.DIEP-1,1347,1,1.0
CONT-HOS.NEF-1,1353,1,40.0
CONT-CCEE.CV-1,1360,1,6.0
CONT-HOS.HDIAH-1,1347,1,34.0
CONT-CCEE.TRA-1,1337,1,18.0
HUBU-ANE.001-2,1228,1,
CONT-QUI.URO-1,862,1,-553.0
CONT-QUI.TRA-4,750,1,613.0
CONT-QUI.NEUR-3,1079,1,159.0
CONT-QUI.CPL-2,971,1,810.0
CONT-RADV-1,1351,1,-50.0
CONT-HOS.URO-2,1372,1,5.0
CONT-HOS.TRA-1,1351,1,-32.0
CONT-HOS.CPL-1,1351,1,-38.0
CONT-HOS.CV-1,1351,1,-38.0
CONT-HOS.CARD-2,1361,1,21.0
CONT-UCSI-1,1351,1,-34.0
CONT-HOS.GINE-3,1353,1,-35.0
CONT-CCEE.ORL-1,1351,1,209.0
CONT-HOS.CG-1,1351,1,-33.0
CONT-HOS.DIG-1,1368,1,24.0
CONT-HOS.MI-1,1368,1,24.0
CONT-CCEE.ENDO-2,1351,1,-43.0
CONT-QUI.TRA-1,131,1,-927.0
CONT-HOS.ORL-2,1383,1,22.0
CONT-QUI.CV-3,850,1,-496.0
CONT-QUI.CG-2,1328,1,554.0
CONT-CCEE.ORL-3,1348,1,-8.0
CONT-CCEE.GINE-4,1331,1,-5.0
CONT-HOS.UCIC-2,1375,1,42.0
CONT-ELECT-2,1326,1,-17.0
CONT-RAD-1,1324,1,-16.0
EQP-QUI.GINE.008-2,1312,1,-30.0
EQP-QUI.GINE.006-3,1266,1,-77.0
EQP-QUI.GINE.005-2,1266,1,-83.0
EQP-QUI.GINE.006-1,1266,1,-74.0
CONT-CESAREAS-1,31,1,-326.0
CONT-CCEE.CP-1,1330,1,-7.0
CONT-CCEE.GINE-1,1326,1,-17.0
CONT-CCEE.URO-3,1321,1,-22.0
CONT-HDINA-1,1326,1,170.0
CONT-HOS.DOM-1,1311,1,-8.0
CONT-CCEE.TRA-1,1339,1,2.0
CONT-CCEE.GINE-7,1309,1,-36.0
EQP-CCEE.GIN.005-2,1312,1,-18.0
CONT-HOS.UCIP-1,1373,1,71.0
CONT-NEONATOS-1,1373,1,71.0
CONT-QUI.ORL-3,1239,1,-34.0
CONT-QUI.OFT-1,1239,1,131.0
CONT-QUI.TRA-1,67,1,-64.0
CONT-QUI.NEUR-1,114,1,-97.0
TRAN-QUI.TRA.STRYKER-1,143,1,125.0
CONT-QUI.TRA-2,144,1,-1219.0
CONT-QUI.CV-5,1052,1,-15.0
CONT-PARTOS-1,65,1,6.0
CONT-UCSI-1,1290,1,-61.0
CONT-HOS.TRA-1,1309,1,-42.0
CONT-HOS.CPL-1,1309,1,-42.0
CONT-RADV-1,1309,1,-42.0
CONT-QUI.NEUR-4,1198,1,-15.0
CONT-HOS.MI-3,1302,1,-39.0
CONT-CCEE.CV-1,1112,1,-248.0
CONT-CCEE.CG-1,1112,1,-248.0
CONT-CCEE.ORL-1,1309,1,-42.0
CONT-HOS.HEMA-1,1264,1,-125.0
CONT-HOS.PSIQ-1,1301,1,
CONT-QUI.NEUR-3,100,1,-979.0
CONT-QUI.GINE-1,11,1,-1138.0
CONT-QUI.CG-4,1224,1,-139.0
CONT-QUI.ORL-1,1352,1,1300.0
CONT-ELECT-2,1362,1,36.0
CONT-CCEE.ORL-3,1370,1,22.0
CONT-HOS.URPA-1,1354,1,27.0
CONT-HOS.UCIA-2,1385,1,-16.0
EQP-CCEE.GIN.005-4,1349,1,214.0
CONT-CCEE.CPL-1,1371,1,33.0
CONT-CCEE.ALE-1,1348,1,33.0
CONT-HDINA-1,1362,1,36.0
CONT-CCEE.GINE-1,1362,1,36.0
CONT-CCEE.CP-1,1370,1,40.0
CONT-CCEE.TRA-1,1362,1,23.0
EQP-CCEE.GIN.005-3,1349,1,3.0
CONT-QUI.OFT-2,1205,1,142.0
CONT-QUI.CPL-2,1356,1,385.0
CONT-QUI.URO-2,1262,1,204.0
CONT-QUI.CPL-4,1284,1,-73.0
CONT-QUI.CG-3,1367,1,42.0
CONT-HOS.UCIP-1,1373,1,0.0
CONT-QUI.OFT-1,40,1,-1199.0
CONT-NEONATOS-1,1373,1,0.0
CONT-QUI.TRA-1,136,1,69.0
CONT-QUI.TRA-4,443,1,-307.0
CONT-MNUCLEAR-1,193,1,87.0
CONT-URGENCIAS-2,1356,1,107.0
CONT-QUI.CV-1,1074,1,-78.0
CONT-QUI.URO-2,940,1,-322.0
CONT-HOS.CPL-2,1371,1,8.0
CONT-HOS.TRA-1,1371,1,62.0
CONT-HOS.CV-1,1371,1,20.0
CONT-UCSI-1,1371,1,81.0
CONT-HOS.PSIQ-1,1407,1,106.0
CONT-HOS.CP-1,1346,1,-8.0
CONT-HOS.ORL-2,1332,1,-51.0
CONT-CCEE.ORL-1,1371,1,62.0
CONT-HOS.CG-1,1369,1,18.0
CONT-HOS.GINE-1,1382,1,1373.0
CONT-QUI.NEUR-2,1196,1,-75.0
CONT-QUI.OFT-2,1160,1,-45.0
CONT-QUI.GINE-1,1119,1,1108.0
CONT-QUI.CG-3,1119,1,-248.0
CONT-QUI.TRA-1,1056,1,920.0
CONT-QUI.CPL-1,1314,1,1145.0
CONT-QUI.OFT-1,1212,1,1172.0
CONT-HOS.UCIA-1,1343,1,-5.0
CONT-CCEE.ORL-3,1326,1,-44.0
CONT-HOS.UCIC-2,1345,1,-30.0
CONT-CCEE.GINE-4,120,1,-1211.0
CONT-ELECT-2,1327,1,-35.0
CONT-RAD-1,1337,1,13.0
CONT-HOS.URPA-1,1327,1,-27.0
CONT-CCEE.DER-1,1324,1,-30.0
CONT-CCEE.CPL-1,1330,1,-41.0
CONT-CCEE.GINE-1,1326,1,-36.0
CONT-CCEE.TRA-1,1323,1,-39.0
CONT-HDINA-1,1327,1,-35.0
CONT-HOS.UCIP-1,1317,1,-56.0
CONT-QUI.GINE-1,18,1,-1101.0
CONT-QUI.CV-5,292,1,-760.0
CONT-HOS.NEF-1,1335,1,-18.0
CONT-QUI.OFT-1,12,1,-1200.0
CONT-URGENCIAS-2,221,1,-1135.0
CONT-PARTOS-2,1330,1,-27.0
CONT-PARTOS-1,1285,1,1220.0
CONT-HOS.CV-1,1307,1,-64.0
CONT-CCEE.ORL-3,1108,1,-218.0
CONT-HOS.TRA-1,1307,1,-64.0
CONT-QUI.CG-4,1196,1,-28.0
CONT-HOS.CG-1,1307,1,-62.0
CONT-CCEE.CV-1,1327,1,215.0
CONT-HOS.URO-2,1394,1,22.0
CONT-HOS.ORL-2,1358,1,26.0
CONT-QUI.CV-1,118,1,-956.0
CONT-HOS.GINE-1,1365,1,-17.0
CONT-QUI.CPL-4,1214,1,-70.0
CONT-QUI.ORL-3,1053,1,-186.0
TRAN-QUI.TRA.STRYKER-1,968,1,825.0
CONT-CIST-1,1302,1,-63.0
CONT-CCEE.CG-2,1336,1,-13.0
CONT-HOS.UCIA-2,1333,1,-52.0
CONT-HOS.UCIA-4,1353,1,-34.0
CONT-ELECT-2,1318,1,-9.0
CONT-CCEE.CPL-1,1333,1,3.0
CONT-CCEE.GINE-1,1318,1,-8.0
CONT-CCEE.CP-1,1319,1,-51.0
CONT-CCEE.ORL-1,92,1,-1279.0
CONT-HDINA-1,1318,1,-9.0
CONT-CCEE.URO-3,1330,1,9.0
CONT-CCEE.ENDO-2,91,1,-1260.0
CONT-HOS.UCIP-1,1367,1,50.0
CONT-HOS.NEF-1,1367,1,32.0
CONT-NEONATOS-1,1367,1,-6.0
CONT-QUI.CPL-2,210,1,-1146.0
CONT-QUI.CPL-1,16,1,-1298.0
CONT-HOS.TRA-1,1351,1,44.0
CONT-HOS.CV-1,1351,1,44.0
CONT-HOS.CARD-1,1328,1,1322.0
CONT-HOS.CP-1,1359,1,13.0
CONT-HOS.GINE-1,1364,1,-1.0
CONT-HOS.UCIC-2,1321,1,-24.0
CONT-HOS.UCIA-5,1327,1,
CONT-NEONATOS-1,1300,1,-67.0
CONT-URGENCIAS-2,1322,1,1101.0
CONT-HOS.CP-1,1317,1,-42.0
CONT-HOS.GINE-1,1317,1,-47.0
CONT-HOS.URPA-2,1110,1,-205.0
CONT-HOS.CV-1,1318,1,-33.0
CONT-HOS.ORL-2,1307,1,-51.0
CONT-HOS.UCIA-5,1159,1,-168.0
CONT-HOS.CG-1,1343,1,36.0
CONT-HOS.GINE-4,1315,1,-74.0
CONT-HOS.UCIP-1,1316,1,-51.0
CONT-NEONATOS-1,1349,1,49.0
CONT-PARTOS-3,535,1,106.0
CONT-UCSI-1,1370,1,-1.0
CONT-HOS.TRA-1,1358,1,7.0
CONT-HOS.CPL-2,1360,1,-11.0
CONT-RADV-1,1380,1,71.0
CONT-HOS.CARD-1,1358,1,30.0
CONT-HOS.CP-1,1392,1,75.0
CONT-HOS.ORL-2,1392,1,85.0
CONT-CCEE.ORL-1,1147,1,1055.0
CONT-HOS.CG-1,1392,1,49.0
CONT-HOS.GINE-1,1392,1,75.0
CONT-HOS.HEMA-1,1347,1,83.0
CONT-HOS.GINE-4,1392,1,77.0
CONT-QUI.CPL-1,882,1,866.0
CONT-QUI.TRA-1,74,1,-982.0
CONT-QUI.OFT-2,1050,1,-110.0
CONT-QUI.ORL-1,1286,1,-66.0
CONT-QUI.NEUR-1,1253,1,1139.0
CONT-QUI.URO-3,1290,1,406.0
CONT-QUI.TRA-2,1197,1,1053.0
CONT-QUI.CG-2,349,1,-979.0
CONT-CCEE.CPL-2,1374,1,46.0
CONT-CCEE.ORL-3,153,1,-955.0
CONT-HOS.UCIA-1,1414,1,71.0
CONT-HOS.UCIC-2,1408,1,87.0
CONT-ELECT-2,1358,1,40.0
CONT-RAD-1,1356,1,19.0
CONT-HOS.URPA-1,1356,1,29.0
CONT-CCEE.CV-1,153,1,-1174.0
CONT-CCEE.ALE-1,1354,1,6.0
CONT-CCEE.GINE-1,1356,1,38.0
CONT-HDIAONC-1,1382,1,34.0
CONT-HOS.DOM-1,1368,1,57.0
CONT-HOS.HDIAH-1,1382,1,35.0
CONT-NEONATOS-4,1366,1,36.0
CONT-HOS.NEF-1,1366,1,-1.0
CONT-QUI.TRA-4,153,1,-290.0
CONT-QUI.GINE-3,404,1,-894.0
CONT-QUI.CG-3,33,1,-1086.0
CONT-QUI.CPL-3,12,1,-934.0
CONT-QUI.ORL-4,80,1,-1218.0
CONT-QUI.CG-4,35,1,-1161.0
CONT-QUI.GINE-1,957,1,939.0
CONT-QUI.URO-2,1329,1,389.0
CONT-HOS.CV-1,1384,1,66.0
CONT-HOS.CPL-2,1367,1,7.0
CONT-HOS.TRA-1,1367,1,9.0
CONT-HOS.ORL-2,1349,1,-43.0
CONT-RADV-1,1367,1,-13.0
CONT-UCSI-1,1367,1,-3.0
CONT-HOS.MI-3,1361,1,59.0
CONT-HOS.MI-1,1362,1,-6.0
CONT-CCEE.ORL-1,1367,1,220.0
CONT-HOS.GINE-1,1348,1,-44.0
CONT-CCEE.CV-1,1143,1,990.0
CONT-PARTOS-3,867,1,332.0
CONT-CESAREAS-2,968,1,750.0
CONT-QUI.TRA-1,1140,1,1066.0
CONT-QUI.GINE-1,164,1,-793.0
CONT-HOS.UCIA-4,1305,1,-48.0
CONT-CCEE.CG-2,1305,1,-31.0
CONT-CCEE.ORL-3,1309,1,1156.0
CONT-HOS.UCIC-1,1319,1,-56.0
CONT-CCEE.CPL-1,1308,1,-25.0
EQP-CCEE.GIN.006-2,1309,1,-33.0
CONT-HDINA-1,1304,1,-14.0
CONT-HOS.UCIP-1,1295,1,-21.0
CONT-HOS.URPA-1,1302,1,-54.0
CONT-RAD-1,1326,1,-30.0
CONT-QUI.GINE-3,1322,1,918.0
CONT-PARTOS-3,96,1,-771.0
CONT-QUI.CPL-5,1380,1,166.0
CONT-QUI.TRA-4,22,1,-131.0
CONT-QUI.GINE-1,105,1,-59.0
CONT-QUI.ORL-1,1419,1,133.0
CONT-HOS.CV-1,1351,1,-33.0
CONT-UCSI-1,1344,1,-23.0
CONT-HOS.CARD-1,1351,1,-7.0
CONT-HOS.TRA-1,1351,1,-16.0
CONT-HOS.GINE-3,1317,1,-36.0
CONT-HOS.ORL-2,1326,1,-23.0
CONT-HOS.CG-1,1351,1,-41.0
CONT-HOS.HEMA-1,1322,1,-25.0
CONT-HOS.GINE-4,1332,1,-60.0
CONT-RADV-1,1327,1,-40.0
CONT-CCEE.ORL-3,1134,1,-175.0
CONT-QUI.NEUR-2,1392,1,196.0
CONT-QUI.CV-5,1298,1,1006.0
CONT-QUI.CPL-4,1059,1,-155.0
CONT-QUI.OFT-1,266,1,254.0
CONT-QUI.GINE-1,1106,1,1001.0
CONT-QUI.CV-3,1105,1,255.0
EQP-QUI.GINE.006-2,1281,1,-59.0
CONT-ELECT-2,1330,1,-28.0
CONT-HOS.UCIC-2,1332,1,-76.0
CONT-RAD-1,1330,1,4.0
CONT-HOS.URPA-1,1330,1,28.0
EQP-CCEE.GIN.006-4,1332,1,-15.0
CONT-CCEE.GINE-1,1330,1,-26.0
CONT-CCEE.ORL-1,116,1,-1251.0
CONT-CCEE.TRA-1,1337,1,14.0
CONT-CCEE.URO-3,1329,1,-1.0
EQP-CCEE.GIN.005-2,1331,1,19.0
EQP-CCEE.GIN.005-1,1331,1,-11.0
CONT-HOS.NEF-1,1377,1,11.0
CONT-HDINA-1,1368,1,64.0
CONT-NEONATOS-1,1378,1,29.0
CONT-QUI.OFT-1,70,1,-196.0
CONT-QUI.TRA-1,1418,1,278.0
CONT-CESAREAS-1,1158,1,1127.0
CONT-QUI.ORL-4,1355,1,1275.0
CONT-HOS.TRA-1,1348,1,-3.0
CONT-HOS.CPL-2,1344,1,-23.0
CONT-HOS.CV-1,1348,1,-3.0
CONT-RADV-1,1362,1,35.0
CONT-CCEE.ORL-1,1120,1,1004.0
CONT-QUI.GINE-1,1206,1,100.0
TRAN-QUI.TRA.STRYKER-3,817,1,773.0
TRAN-QUI.TRA.STRYKER-2,817,1,804.0
TRAN-QUI.TRA.STRYKER-1,817,1,-151.0
CONT-QUI.CV-1,1186,1,1068.0
CONT-QUI.URO-1,1014,1,152.0
CONT-HOS.CP-1,1378,1,-14.0
CONT-HOS.GINE-1,1372,1,24.0
CONT-QUI.CPL-2,1223,1,1013.0
CONT-QUI.CG-4,932,1,897.0
CONT-CCEE.ORL-3,148,1,-986.0
CONT-CCEE.CG-2,1352,1,47.0
CONT-CCEE.GINE-4,1347,1,1227.0
CONT-RAD-1,1351,1,21.0
CONT-ELECT-2,1350,1,20.0
CONT-HOS.URPA-1,1351,1,21.0
CONT-CCEE.CP-1,1342,1,23.0
CONT-CCEE.NEUC-1,1359,1,-3.0
CONT-CCEE.CPL-1,1347,1,39.0
CONT-HDINA-1,1350,1,-18.0
CONT-CCEE.TRA-1,1331,1,-6.0
CONT-HOS.DOM-1,1336,1,-32.0
CONT-CCEE.DER-1,1351,1,27.0
CONT-CCEE.GINE-1,1351,1,21.0
CONT-NEONATOS-1,1367,1,-11.0
HGY-QUI.CP.CAJA-0,1275,1,145.0
CONT-CESAREAS-1,1183,1,25.0
CONT-QUI.CPL-1,1401,1,519.0
CONT-QUI.GINE-1,111,1,-1095.0
CONT-QUI.NEUR-1,397,1,-856.0
CONT-QUI.CG-2,1310,1,961.0
CONT-QUI.CPL-2,83,1,-1140.0
CONT-QUI.CG-3,1404,1,1371.0
CONT-QUI.CG-2,53,1,-1257.0
CONT-PARTOS-1,970,1,-315.0
CONT-QUI.ORL-1,1035,1,-384.0
CONT-HOS.CPL-2,1339,1,-5.0
CONT-HOS.TRA-1,1339,1,-9.0
CONT-HOS.CV-1,1339,1,-9.0
CONT-QUI.CPL-4,1261,1,202.0
CONT-HOS.CG-1,1340,1,-11.0
CONT-HOS.URO-2,1354,1,-40.0
CONT-HOS.HEMA-1,1347,1,25.0
CONT-HOS.NEURO-1,1347,1,-52.0
CONT-HOS.ORL-2,1367,1,41.0
CONT-HOS.GINE-4,1367,1,35.0
CONT-QUI.GINE-1,1111,1,1000.0
CONT-QUI.OFT-1,1063,1,993.0
CONT-HOS.UCIA-2,1324,1,-9.0
CONT-RAD-1,1320,1,-31.0
CONT-HOS.URPA-1,1320,1,-31.0
CONT-CCEE.CV-1,105,1,-1038.0
CONT-CCEE.ORL-1,115,1,-1005.0
CONT-CCEE.URO-3,1313,1,-16.0
CONT-CCEE.GINE-1,1320,1,-31.0
CONT-HDINA-1,1320,1,-30.0
CONT-ELECT-2,1365,1,15.0
CONT-HOS.UCIP-1,1377,1,82.0
CONT-HOS.NEF-1,1377,1,0.0
CONT-NEONATOS-1,1376,1,9.0
CONT-URGENCIAS-2,1328,1,6.0
CONT-QUI.CPL-2,942,1,859.0
CONT-QUI.GINE-3,858,1,-464.0
CONT-QUI.TRA-3,946,1,862.0
CONT-HOS.CV-1,1382,1,43.0
CONT-HOS.CARD-1,1382,1,31.0
CONT-HOS.CPL-2,1382,1,43.0
CONT-HOS.GINE-1,1346,1,-26.0
CONT-HOS.ORL-1,1346,1,-44.0
CONT-HOS.UCIA-4,1283,1,-22.0
CONT-HOS.UCIP-1,1336,1,-41.0
CONT-NEONATOS-1,1336,1,-40.0
CONT-QUI.CG-4,1051,1,119.0
CONT-PARTOS-1,1413,1,443.0
CONT-HOS.TRA-1,1393,1,54.0
CONT-HOS.CG-1,1393,1,53.0
CONT-HOS.GINE-4,1356,1,-11.0
CONT-HOS.UCIA-1,1297,1,-117.0
CONT-HOS.UCIC-1,1353,1,34.0
CONT-HOS.UCIP-1,1375,1,39.0
CONT-NEONATOS-1,1375,1,39.0
CONT-PARTOS-1,462,1,-951.0
CONT-QUI.CPL-1,22,1,-1379.0
CONT-QUI.TRA-4,655,1,633.0
CONT-CCEE.ORL-3,1366,1,1218.0
CONT-HOS.CV-1,1355,1,-27.0
CONT-HOS.CPL-2,1355,1,-27.0
CONT-HOS.TRA-1,1350,1,-43.0
CONT-MNUCLEAR-1,869,1,676.0
CONT-QUI.ORL-3,1172,1,119.0
CONT-HOS.GINE-1,1409,1,63.0
CONT-QUI.GINE-1,270,1,-841.0
CONT-CESAREAS-2,1411,1,443.0
CONT-QUI.CPL-4,72,1,-1189.0
CONT-QUI.TRA-3,1344,1,398.0
CONT-QUI.CV-3,1324,1,219.0
CONT-HOS.URPA-1,1325,1,5.0
CONT-HOS.UCIA-2,1344,1,20.0
CONT-ELECT-2,1325,1,-40.0
CONT-HDINA-1,1325,1,5.0
CONT-CCEE.ORL-1,1344,1,1229.0
CONT-HOS.UCIC-1,1394,1,41.0
CONT-CCEE.CV-1,1344,1,1239.0
CONT-RADTP-1,1386,1,66.0
CONT-HOS.UCIP-1,1358,1,-17.0
CONT-QUI.GINE-1,47,1,-223.0
CONT-HOS.HDIAH-1,1367,1,-15.0
CONT-CCEE.ALE-1,1367,1,13.0
CONT-HDIAONC-1,1367,1,-15.0
CONT-QUI.TRA-1,1394,1,-24.0
CONT-QUI.NEUR-1,1387,1,990.0
CONT-QUI.ORL-4,325,1,-1030.0
CONT-PARTOS-3,1378,1,1282.0
CONT-QUI.URO-2,698,1,-631.0
CONT-QUI.CV-5,1067,1,-231.0
CONT-HOS.GINE-1,1304,1,-105.0
CONT-UCSI-1,1346,1,2.0
CONT-CCEE.ORL-3,1360,1,-6.0
CONT-HOS.CV-1,1360,1,5.0
CONT-HOS.CPL-2,1360,1,5.0
CONT-HOS.CARD-1,1368,1,-14.0
CONT-HOS.CP-1,1343,1,-35.0
CONT-HOS.URO-2,1342,1,-12.0
CONT-PARTOS-3,827,1,-551.0
CONT-QUI.TRA-1,1083,1,-311.0
CONT-QUI.CG-4,1264,1,213.0
CONT-QUI.OFT-1,1190,1,127.0
CONT-QUI.CPL-2,1349,1,407.0
CONT-QUI.ORL-4,1099,1,774.0
CONT-QUI.CG-3,1074,1,-330.0
CONT-RAD-1,1330,1,10.0
CONT-RADTP-1,1314,1,-72.0
CONT-HOS.UCIA-6,1343,1,-96.0
CONT-CCEE.CPL-1,1342,1,-5.0
CONT-CCEE.CG-1,1341,1,229.0
CONT-CCEE.ORL-1,1341,1,-3.0
CONT-CCEE.GINE-1,1335,1,15.0
EQP-CCEE.GIN.006-2,1346,1,37.0
EQP-CCEE.GIN.006-1,1346,1,-68.0
CONT-HDINA-1,1334,1,9.0
CONT-HOS.NEF-1,1315,1,-62.0
CONT-HOS.DOM-1,1335,1,-1.0
CONT-CCEE.TRA-1,1335,1,4.0
EQP-CCEE.GIN.005-1,1346,1,15.0
CONT-HOS.UCIP-1,1361,1,3.0
CONT-NEONATOS-4,1368,1,2.0
CONT-QUI.OFT-1,161,1,-1029.0
CONT-PARTOS-2,1318,1,-12.0
CONT-RADV-1,1341,1,-21.0
CONT-HOS.URO-2,1300,1,-42.0
CONT-HOS.CV-1,1330,1,-30.0
CONT-HOS.CG-1,1325,1,-68.0
CONT-CCEE.CG-1,1117,1,-224.0
CONT-CCEE.ORL-1,1117,1,-224.0
CONT-UCSI-1,1347,1,1.0
CONT-HOS.ORL-2,1332,1,-35.0
CONT-HOS.DIG-1,1338,1,-30.0
EQP-CCEE.GIN.002-5,1130,1,-216.0
CONT-HOS.GINE-4,1342,1,-14.0
CONT-QUI.GINE-3,102,1,-756.0
CONT-QUI.CV-5,68,1,-999.0
CONT-QUI.CPL-4,1150,1,1078.0
CONT-QUI.NEUR-3,1377,1,1277.0
CONT-QUI.CG-3,1355,1,281.0
CONT-QUI.TRA-2,1150,1,-47.0
CONT-QUI.ORL-1,93,1,-942.0
CONT-REH-1,1291,1,-147.0
EQP-CCEE.GIN.003-3,1344,1,-2.0
CONT-CCEE.ORL-3,121,1,-1239.0
CONT-RAD-1,1343,1,13.0
CONT-HOS.UCIA-4,1346,1,63.0
EQP-CCEE.GIN.003-4,1344,1,-2.0
EQP-CCEE.GIN.005-4,1344,1,-5.0
EQP-CCEE.GIN.005-5,1344,1,209.0
EQP-CCEE.GIN.006-3,1344,1,-44.0
EQP-CCEE.GIN.006-4,1344,1,12.0
EQP-CCEE.GIN.006-5,1345,1,-2.0
CONT-CCEE.DER-1,1340,1,-11.0
CONT-CCEE.GINE-1,1343,1,8.0
CONT-CCEE.CV-1,1346,1,2.0
CONT-CCEE.CPL-1,1349,1,7.0
CONT-HDINA-1,1343,1,9.0
CONT-CCEE.URO-3,1329,1,16.0
CONT-HDIAONC-1,1335,1,-32.0
EQP-CCEE.GIN.005-1,1344,1,-2.0
EQP-CCEE.GIN.005-2,1344,1,13.0
EQP-CCEE.GIN.005-3,1344,1,-5.0
CONT-QUI.TRA-1,1426,1,343.0
CONT-URGENCIAS-2,1333,1,5.0
CONT-QUI.CV-3,379,1,-945.0
CONT-PARTOS-1,688,1,226.0
CONT-QUI.CPL-2,975,1,-374.0
CONT-QUI.URO-3,1239,1,-51.0
CONT-QUI.TRA-4,1350,1,695.0
CONT-HOS.CARD-1,1378,1,10.0
CONT-UCSI-1,1357,1,10.0
CONT-HOS.CARD-2,1390,1,29.0
CONT-HOS.CV-1,1379,1,49.0
CONT-HOS.CP-1,1363,1,20.0
CONT-HOS.ORL-2,1342,1,10.0
CONT-CCEE.ORL-1,1379,1,262.0
CONT-HOS.CG-1,1379,1,54.0
CONT-QUI.ORL-1,33,1,-60.0
CONT-QUI.CG-4,1134,1,-130.0
CONT-RAD-1,1342,1,-1.0
CONT-ELECT-2,1341,1,16.0
CONT-CCEE.GINE-4,1347,1,0.0
CONT-CCEE.GINE-1,1342,1,-1.0
CONT-HDINA-1,1341,1,-2.0
CONT-QUI.OFT-1,1172,1,1011.0
TRAN-QUI.TRA.STRYKER-3,1414,1,597.0
TRAN-QUI.TRA.STRYKER-2,1414,1,597.0
TRAN-QUI.TRA.STRYKER-1,1414,1,597.0
CONT-RADTP-1,1366,1,52.0
CONT-NEONATOS-1,1407,1,32.0
CONT-QUI.CV-5,95,1,27.0
CONT-QUI.GINE-1,83,1,36.0
CONT-QUI.NEUR-1,1308,1,-79.0
CONT-QUI.TRA-2,155,1,-995.0
CONT-QUI.CPL-2,264,1,-711.0
CONT-QUI.TRA-1,83,1,-1343.0
CONT-QUI.NEUR-3,179,1,-1198.0
CONT-URGENCIAS-2,1344,1,11.0
CONT-PARTOS-1,513,1,-175.0
CONT-PARTOS-3,634,1,-193.0
CONT-HOS.TRA-1,1326,1,-24.0
CONT-HOS.ONC-1,1336,1,4.0
CONT-RADV-1,1335,1,-6.0
CONT-HOS.ORL-2,1326,1,-16.0
CONT-HOS.PSIQ-1,1309,1,-98.0
CONT-HOS.MI-1,1335,1,-27.0
CONT-QUI.NEUR-1,1054,1,-254.0
CONT-HOS.GINE-1,1363,1,59.0
