Process Instance;Activity Name;Arrival;Start;Complete;Resources;Batch Number;Cluster Id;Batch Type;Natural Arrival Time
18;Instrumental normal;2022-01-01 09:53:51;2022-01-01 09:53:51;2022-01-01 11:03:51;Lavadora_#3;10;sid-B97A3A60-5F52-4BF8-81D8-7C005B14880E;PARALLEL;
18;Free Washing Machine;2022-01-01 11:03:51;2022-01-01 11:04:36;2022-01-01 11:07:06;Usuario_AV;13;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
18;Assembly;2022-01-01 11:07:06;2022-01-01 11:08:30;2022-01-01 11:10:10;Usuario_AV;;;;
18;Assign Sterilization Machine;2022-01-01 11:10:10;2022-01-01 11:10:10;2022-01-01 11:10:15;Usuario_AV;16;sid-1E2C1856-73F2-4126-A306-F50DE79D3093;PARALLEL;
18;No Lumen;2022-01-01 11:10:15;2022-01-01 11:10:15;2022-01-01 11:50:15;VPro_#0;2;sid-F03F8225-9329-4ACA-B8EF-063069770E29;PARALLEL;
18;Free Sterilization Machine;2022-01-01 11:50:15;2022-01-01 11:51:34;2022-01-01 12:07:44;Usuario_AV;7;sid-B6CA039C-A65D-4FB9-A43D-46FA7BADDBC4;PARALLEL;
19;Scan Entered Kit;2022-01-01 09:48:28;2022-01-01 09:48:52;2022-01-01 09:49:10;Usuario_AV;11;sid-5CBD3FF6-7B24-4CF2-8A46-F93DC969E27F;PARALLEL;
19;Put on Rack;2022-01-01 09:49:10;2022-01-01 09:49:10;2022-01-01 09:49:40;Usuario_AV;11;sid-7EA6B7E4-DF8E-409C-BA8B-67277BC5B31E;PARALLEL;
19;Assign Washing Machine;2022-01-01 09:49:40;2022-01-01 09:49:40;2022-01-01 09:53:51;Usuario_AV;10;sid-AC68D104-4A40-4D25-A104-EF41EB1745A2;PARALLEL;
19;Priones;2022-01-01 09:53:51;2022-01-01 09:54:38;2022-01-01 10:54:38;Lavadora_#3;3;sid-08999B8E-F8FB-442F-AB30-4234EB32CAD0;PARALLEL;
19;Free Washing Machine;2022-01-01 10:54:38;2022-01-01 10:55:49;2022-01-01 11:11:22;Usuario_AV;12;sid-0843CAC2-1650-439C-A750-FF8B35823E8A;PARALLEL;
19;Assembly;2022-01-01 11:11:22;2022-01-01 11:11:22;2022-01-01 11:18:39;Usuario_AV;;;;
